post_id,text,post_text,shared_text,time,image,video,likes,comments,shares,post_url,link
"10,157,631,290,600,600.00","היי!
אני ושותפה שלי מחפשות שני שותפים לדירת 5.5 חדרים בנווה שאנן.
חדר אחד עם ארון.
חדר אחד בלי ארון + אופציה לקבל עוד חצי חדר.
2 שירותים, מטבח, סלון. חצי מרוהטת.
קרוב לאוניברסיטה, טכניון ומרכז זיו.
פרטים בפרטי.","היי!
אני ושותפה שלי מחפשות שני שותפים לדירת 5.5 חדרים בנווה שאנן.
חדר אחד עם ארון.
חדר אחד בלי ארון + אופציה לקבל עוד חצי חדר.
2 שירותים, מטבח, סלון. חצי מרוהטת.
קרוב לאוניברסיטה, טכניון ומרכז זיו.
פרטים בפרטי.",,2/25/2019 14:40,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s320x320/53253953_10219635663029164_5828431492967038976_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=mKqIhh0xg7gAX8-AkQ9&_nc_ht=scontent.fhfa1-2.fna&tp=9&oh=a9d2b581f29fc16de8f5907d30aa5b73&oe=5F609B25,,6,2,13,,
,,,,,,,,,,,
"10,159,032,030,995,600.00","Rozy Arie‎דירות להשכרה בחיפה
April 19 at 1:24 PM ·
היי 🙂
מחפשים שותף/ה לדירה שלנו בנווה שאנן.
דירה גדולה, באיזור שקט, קרובה לסופרמרקטים, דואר, בנק ובמרחק הליכה מזיו וחניתה . קרובה גם לטכניון והאוניברסיטה .
כניסה 1.5
מכיר 1250 לא כולל חשבונות
הדירה מרואטת חלקית",,"Rozy Arie‎דירות להשכרה בחיפה
April 19 at 1:24 PM ·
היי 🙂
מחפשים שותף/ה לדירה שלנו בנווה שאנן.
דירה גדולה, באיזור שקט, קרובה לסופרמרקטים, דואר, בנק ובמרחק הליכה מזיו וחניתה . קרובה גם לטכניון והאוניברסיטה .
כניסה 1.5
מכיר 1250 לא כולל חשבונות
הדירה מרואטת חלקית",,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s320x320/93816458_10223718357973986_1250648713718661120_n.jpg?_nc_cat=101&_nc_sid=07e735&_nc_ohc=neXuznDEdHQAX91TswX&_nc_oc=AQm-f0dqhd-sHNrZ6OACjE9PFdbG8NcNYKT7e36H8Tj_h3nYXe_aNLk-7_Ru6whLtsguEJvWoW8p_y2h6rywF5Xk&_nc_ht=scontent.fhfa1-2.fna&tp=9&oh=994eccc6a63cc61b13c9f0ef9d96eabe&oe=5F61646A,,0,0,0,,
,,,,,,,,,,,
"10,158,998,705,435,600.00","Rozy Arie‎Apartments/roommates in Haifa
February 25, 2019 at 2:40 PM ·
היי!
אני ושותפה שלי מחפשות שני שותפים לדירת 5.5 חדרים בנווה שאנן.
חדר אחד עם ארון.
חדר אחד בלי ארון + אופציה לקבל עוד חצי חדר.
2 שירותים, מטבח, סלון. חצי מרוהטת.
קרוב לאוניברסיטה, טכניון ומרכז זיו.
פרטים בפרטי.",,"Rozy Arie‎Apartments/roommates in Haifa
February 25, 2019 at 2:40 PM ·
היי!
אני ושותפה שלי מחפשות שני שותפים לדירת 5.5 חדרים בנווה שאנן.
חדר אחד עם ארון.
חדר אחד בלי ארון + אופציה לקבל עוד חצי חדר.
2 שירותים, מטבח, סלון. חצי מרוהטת.
קרוב לאוניברסיטה, טכניון ומרכז זיו.
פרטים בפרטי.",,https://scontent.fhfa1-2.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s320x320/53253953_10219635663029164_5828431492967038976_n.jpg?_nc_cat=107&_nc_sid=07e735&_nc_ohc=mKqIhh0xg7gAX8-AkQ9&_nc_ht=scontent.fhfa1-2.fna&tp=9&oh=a9d2b581f29fc16de8f5907d30aa5b73&oe=5F609B25,,3,0,3,,
,,,,,,,,,,,
"10,158,996,389,140,600.00","Ashira Dvir‎דירות להשכרה מכירה ושותפים בחיפה
April 11 at 9:13 PM ·
English below
דירת 3 חדרים עם נוף מהמם לים - להשכרה באחוזה! 🌻
מטבח מודרני עם מדיח כלים, מקרר גדול, כיריים גז ותנור בילט אין מוגבה (מצוין למשפחות עם ילדים קטנים). שני חדרי שירותים- שירוקלחת גדולה עם חלון ומקום למכונת כביסה, ושירותי אורחים. מוארת ויפה עם הרבה מקום אחסון (מחסן פרטי של הדירה מתחת לבניין, ארון בילט אין גדול, בוידעם עילי). 3500 ש""ח לחודש.
הדירה ברחוב לינקולן.
צרו קשר עם אביאל 0586296436, או איתן 0587838691 (אנגלית).
פנויה להשכרה מתחילת מאי.
Three bedroomed apartment with spectacular sea view to rent in Ahuza! 🌻
This first-floor apartment in Avraham Lincoln Street is neat and nicely finished with ample storage space. Modern kitchen with dishwasher, spacious fridge/freezer, gas burner and eye level built-in oven. Two bathrooms, one with a bathtub and place for a washing machine.
3500 NIS/month.
Contact Eitan on 0587838691, or Aviel 0586296436.
Available from the 1st of May.",,"Ashira Dvir‎דירות להשכרה מכירה ושותפים בחיפה
April 11 at 9:13 PM ·
English below
דירת 3 חדרים עם נוף מהמם לים - להשכרה באחוזה! 🌻
מטבח מודרני עם מדיח כלים, מקרר גדול, כיריים גז ותנור בילט אין מוגבה (מצוין למשפחות עם ילדים קטנים). שני חדרי שירותים- שירוקלחת גדולה עם חלון ומקום למכונת כביסה, ושירותי אורחים. מוארת ויפה עם הרבה מקום אחסון (מחסן פרטי של הדירה מתחת לבניין, ארון בילט אין גדול, בוידעם עילי). 3500 ש""ח לחודש.
הדירה ברחוב לינקולן.
צרו קשר עם אביאל 0586296436, או איתן 0587838691 (אנגלית).
פנויה להשכרה מתחילת מאי.
Three bedroomed apartment with spectacular sea view to rent in Ahuza! 🌻
This first-floor apartment in Avraham Lincoln Street is neat and nicely finished with ample storage space. Modern kitchen with dishwasher, spacious fridge/freezer, gas burner and eye level built-in oven. Two bathrooms, one with a bathtub and place for a washing machine.
3500 NIS/month.
Contact Eitan on 0587838691, or Aviel 0586296436.
Available from the 1st of May.",,,,1,0,0,,
,,,,,,,,,,,
,"English below
דירת 3 חדרים עם נוף מהמם לים - להשכרה באחוזה! 🌻
מטבח מודרני עם מדיח כלים, מקרר גדול, כיריים גז ותנור בילט אין מוגבה (מצוין למשפחות עם ילדים קטנים). שני חדרי שירותים- שירוקלחת גדולה עם חלון ומקום למכונת כביסה, ושירותי אורחים. מוארת ויפה עם הרבה מקום אחסון (מחסן פרטי של הדירה מתחת לבניין, ארון בילט אין גדול, בוידעם עילי). 3500 ש""ח לחודש.
הדירה ברחוב לינקולן.
צרו קשר עם אביאל 0586296436, או איתן 0587838691 (אנגלית).
פנויה להשכרה מתחילת מאי.
Three bedroomed apartment with spectacular sea view to rent in Ahuza! 🌻
This first-floor apartment in Avraham Lincoln Street is neat and nicely finished with ample storage space. Modern kitchen with dishwasher, spacious fridge/freezer, gas burner and eye level built-in oven. Two bathrooms, one with a bathtub and place for a washing machine.
3500 NIS/month.
Contact Eitan on 0587838691, or Aviel 0586296436.
Available from the 1st of May.","English below
דירת 3 חדרים עם נוף מהמם לים - להשכרה באחוזה! 🌻
מטבח מודרני עם מדיח כלים, מקרר גדול, כיריים גז ותנור בילט אין מוגבה (מצוין למשפחות עם ילדים קטנים). שני חדרי שירותים- שירוקלחת גדולה עם חלון ומקום למכונת כביסה, ושירותי אורחים. מוארת ויפה עם הרבה מקום אחסון (מחסן פרטי של הדירה מתחת לבניין, ארון בילט אין גדול, בוידעם עילי). 3500 ש""ח לחודש.
הדירה ברחוב לינקולן.
צרו קשר עם אביאל 0586296436, או איתן 0587838691 (אנגלית).
פנויה להשכרה מתחילת מאי.
Three bedroomed apartment with spectacular sea view to rent in Ahuza! 🌻
This first-floor apartment in Avraham Lincoln Street is neat and nicely finished with ample storage space. Modern kitchen with dishwasher, spacious fridge/freezer, gas burner and eye level built-in oven. Two bathrooms, one with a bathtub and place for a washing machine.
3500 NIS/month.
Contact Eitan on 0587838691, or Aviel 0586296436.
Available from the 1st of May.",,,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s320x320/92872937_2678211258973568_2682539236237770752_o.jpg?_nc_cat=106&_nc_sid=07e735&_nc_ohc=RGRpMrVmapsAX-I4n9f&_nc_ht=scontent.fhfa1-1.fna&tp=9&oh=980ef58e230fc50111957e936b672423&oe=5F60D63D,,0,0,0,,
,,,,,,,,,,,
"10,158,996,006,255,600.00","להשכרה בנווה שאנן רחוב גנסין 7
יחידת דיור חדר וחצי עם מקלחת ושירותים צמודים
היחידה ממוזגת , כוללת ריהוט .
מיקום מצויין מרכזי ושקט, קרובה מאוד למרכז זיו.
מרחק הליכה לטכניון ולתחבורה ציבורית לאוניברסיטה.
מתאימה לסטודנט/ית . כניסה מיידית.
שכ""ד 1700 ₪. לפרטים 0522258887","להשכרה בנווה שאנן רחוב גנסין 7
יחידת דיור חדר וחצי עם מקלחת ושירותים צמודים
היחידה ממוזגת , כוללת ריהוט .
מיקום מצויין מרכזי ושקט, קרובה מאוד למרכז זיו.
מרחק הליכה לטכניון ולתחבורה ציבורית לאוניברסיטה.
מתאימה לסטודנט/ית . כניסה מיידית.
שכ""ד 1700 ₪. לפרטים 0522258887",,,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p75x225/93121370_2631429180474661_6864528289394851840_o.jpg?_nc_cat=102&_nc_sid=07e735&_nc_ohc=do1lySFkg4kAX8wNglK&_nc_ht=scontent.fhfa1-1.fna&tp=3&oh=a7c9b864d8466651e8eb515665e9ce34&oe=5F5E7720,,0,0,0,,
,,,,,,,,,,,
"10,158,977,585,065,600.00","Eva Mariia Shevchuk‎דירות ריקות בין חברים בחיפה, לפני שמתפרסמות באינטרנט
March 31 at 10:27 AM ·
היי, אנחנו מחפשות שותפה שלישית לדירה המדהימה שלנו עד סוף אוגוסט. כניסה מיידית.
הדירה ברחוב ארלוזורוב, קומה שנייה.
הדירה מרווחת וגדולה, מטבח משותף, 3 שירותים, 3 מקלחות ומרפסת. בחדר הפנוי יש מקלחת ושירותים פרטיים ויציאה למרפסת גדולה.
אנחנו אוהבות את האווירה הנעימה והשקטה בדירה שלנו. 1000 לחודש. לשאלות בבקשה לכתוב בפרטי 🌸",,"Eva Mariia Shevchuk‎דירות ריקות בין חברים בחיפה, לפני שמתפרסמות באינטרנט
March 31 at 10:27 AM ·
היי, אנחנו מחפשות שותפה שלישית לדירה המדהימה שלנו עד סוף אוגוסט. כניסה מיידית.
הדירה ברחוב ארלוזורוב, קומה שנייה.
הדירה מרווחת וגדולה, מטבח משותף, 3 שירותים, 3 מקלחות ומרפסת. בחדר הפנוי יש מקלחת ושירותים פרטיים ויציאה למרפסת גדולה.
אנחנו אוהבות את האווירה הנעימה והשקטה בדירה שלנו. 1000 לחודש. לשאלות בבקשה לכתוב בפרטי 🌸",,,,1,0,0,,
,,,,,,,,,,,
,"היי, אנחנו מחפשות שותפה שלישית לדירה המדהימה שלנו עד סוף אוגוסט. כניסה מיידית.
הדירה ברחוב ארלוזורוב, קומה שנייה.
הדירה מרווחת וגדולה, מטבח משותף, 3 שירותים, 3 מקלחות ומרפסת. בחדר הפנוי יש מקלחת ושירותים פרטיים ויציאה למרפסת גדולה.
אנחנו אוהבות את האווירה הנעימה והשקטה בדירה שלנו. 1000 לחודש. לשאלות בבקשה לכתוב בפרטי 🌸","היי, אנחנו מחפשות שותפה שלישית לדירה המדהימה שלנו עד סוף אוגוסט. כניסה מיידית.
הדירה ברחוב ארלוזורוב, קומה שנייה.
הדירה מרווחת וגדולה, מטבח משותף, 3 שירותים, 3 מקלחות ומרפסת. בחדר הפנוי יש מקלחת ושירותים פרטיים ויציאה למרפסת גדולה.
אנחנו אוהבות את האווירה הנעימה והשקטה בדירה שלנו. 1000 לחודש. לשאלות בבקשה לכתוב בפרטי 🌸",,,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s206x206/91672368_3171672972844210_3145677967925968896_n.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=8WJ4G1AAF8EAX-WDaSB&_nc_ht=scontent.fhfa1-1.fna&tp=9&oh=3f097611a59ea1ef8eda79cefc713111&oe=5F5F3F01,,0,0,0,,
,,,,,,,,,,,
"10,158,946,163,590,600.00","Eva Mariia Shevchuk‎דירות ריקות בין חברים בחיפה, לפני שמתפרסמות באינטרנט
March 31 at 10:27 AM ·
היי, אנחנו מחפשות שותפה שלישית לדירה המדהימה שלנו עד סוף אוגוסט. כניסה מיידית.
הדירה ברחוב ארלוזורוב, קומה שנייה.
הדירה מרווחת וגדולה, מטבח משותף, 3 שירותים, 3 מקלחות ומרפסת. בחדר הפנוי יש מקלחת ושירותים פרטיים ויציאה למרפסת גדולה.
אנחנו אוהבות את האווירה הנעימה והשקטה בדירה שלנו. 1000 לחודש. לשאלות בבקשה לכתוב בפרטי 🌸",,"Eva Mariia Shevchuk‎דירות ריקות בין חברים בחיפה, לפני שמתפרסמות באינטרנט
March 31 at 10:27 AM ·
היי, אנחנו מחפשות שותפה שלישית לדירה המדהימה שלנו עד סוף אוגוסט. כניסה מיידית.
הדירה ברחוב ארלוזורוב, קומה שנייה.
הדירה מרווחת וגדולה, מטבח משותף, 3 שירותים, 3 מקלחות ומרפסת. בחדר הפנוי יש מקלחת ושירותים פרטיים ויציאה למרפסת גדולה.
אנחנו אוהבות את האווירה הנעימה והשקטה בדירה שלנו. 1000 לחודש. לשאלות בבקשה לכתוב בפרטי 🌸",,,,1,0,0,,
,,,,,,,,,,,
,"היי, אנחנו מחפשות שותפה שלישית לדירה המדהימה שלנו עד סוף אוגוסט. כניסה מיידית.
הדירה ברחוב ארלוזורוב, קומה שנייה.
הדירה מרווחת וגדולה, מטבח משותף, 3 שירותים, 3 מקלחות ומרפסת. בחדר הפנוי יש מקלחת ושירותים פרטיים ויציאה למרפסת גדולה.
אנחנו אוהבות את האווירה הנעימה והשקטה בדירה שלנו. 1000 לחודש. לשאלות בבקשה לכתוב בפרטי 🌸","היי, אנחנו מחפשות שותפה שלישית לדירה המדהימה שלנו עד סוף אוגוסט. כניסה מיידית.
הדירה ברחוב ארלוזורוב, קומה שנייה.
הדירה מרווחת וגדולה, מטבח משותף, 3 שירותים, 3 מקלחות ומרפסת. בחדר הפנוי יש מקלחת ושירותים פרטיים ויציאה למרפסת גדולה.
אנחנו אוהבות את האווירה הנעימה והשקטה בדירה שלנו. 1000 לחודש. לשאלות בבקשה לכתוב בפרטי 🌸",,,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s206x206/91672368_3171672972844210_3145677967925968896_n.jpg?_nc_cat=109&_nc_sid=07e735&_nc_ohc=8WJ4G1AAF8EAX-WDaSB&_nc_ht=scontent.fhfa1-1.fna&tp=9&oh=3f097611a59ea1ef8eda79cefc713111&oe=5F5F3F01,,0,0,0,,
,,,,,,,,,,,
"10,158,938,457,225,600.00","להשכרה בנווה שאנן רחוב גנסין 7
יחידת דיור חדר וחצי עם מקלחת ושירותים צמודים
היחידה ממוזגת , כוללת ריהוט .
מיקום מצויין מרכזי ושקט, קרובה מאוד למרכז זיו.
מרחק הליכה לטכניון ולתחבורה ציבורית לאוניברסיטה.
מתאימה לסטודנט/ית . כניסה מיידית.
שכ""ד 1700 ₪. לפרטים 0522258887","להשכרה בנווה שאנן רחוב גנסין 7
יחידת דיור חדר וחצי עם מקלחת ושירותים צמודים
היחידה ממוזגת , כוללת ריהוט .
מיקום מצויין מרכזי ושקט, קרובה מאוד למרכז זיו.
מרחק הליכה לטכניון ולתחבורה ציבורית לאוניברסיטה.
מתאימה לסטודנט/ית . כניסה מיידית.
שכ""ד 1700 ₪. לפרטים 0522258887",,,https://scontent.fhfa1-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p75x225/90844765_2620898448194401_4701163591795998720_o.jpg?_nc_cat=111&_nc_sid=07e735&_nc_ohc=zwPiRt4FfdMAX8uibtQ&_nc_oc=AQn8I-gDufEPJmtsyyZQcM2aB_nJTsUWOnZOpOJ6z3r8sDe14DHr3T7tCObd2p8jk_gmlYDqDBmJQJr-dSjo993p&_nc_ht=scontent.fhfa1-1.fna&tp=3&oh=464162f0664eceeecff1b3ac5dd71bfe&oe=5F610C84,,1,0,0,,
